flow_id,src_ip,dst_ip,flow_duration,packet_rate,byte_rate,pkt_iat_mean,pkt_iat_std,packet_len_mean,packet_in_count,tcp_flags_syn_count,flow_active_ratio,rsu_channel_occupancy,label
1410,10.0.4.234,192.168.1.181,27.3763,18.18,696438.79,15.76,5.56,1506.2,2,1,0.749,0.369,3
1411,10.0.4.12,192.168.1.11,10.0235,39.9,56811.62,1.86,6.49,649.12,2,33,0.832,0.362,2
1412,10.0.1.223,192.168.1.171,13.2039,567.44,573673.12,0.32,1.18,881.45,314,0,0.94,0.764,1
1413,10.0.1.41,192.168.1.20,20.7399,38.59,62214.04,18.33,6.1,1225.26,2,0,0.86,0.285,0
1414,10.0.2.113,192.168.1.234,19.4336,43.24,60654.06,26.54,2.73,1043.01,1,3,0.728,0.425,0
1415,10.0.3.50,192.168.1.124,19.769,68.17,42079.55,12.87,6.17,1078.83,3,1,0.939,0.443,0
1416,10.0.4.79,192.168.1.190,10.4396,55.5,48064.54,19.48,5.69,883.52,2,0,0.723,0.302,0
1417,10.0.4.152,192.168.1.86,2.5295,963.45,546074.34,0.12,5.31,961.77,390,0,0.722,0.977,1
1418,10.0.1.98,192.168.1.15,9.0967,44.62,42742.52,23.09,3.66,1107.0,0,2,0.707,0.338,0
1419,10.0.1.135,192.168.1.9,6.623,488.12,888197.89,0.45,0.39,939.4,390,2,0.896,0.491,1
1420,10.0.3.102,192.168.1.51,5.8292,33.54,43119.91,18.47,3.84,1135.21,2,1,0.823,0.334,0
1421,10.0.2.179,192.168.1.240,6.2055,42.2,58161.58,2.09,4.09,1022.84,1,72,0.738,0.205,2
1422,10.0.2.52,192.168.1.205,3.6211,49.75,54334.27,20.15,2.79,1214.76,4,2,0.843,0.211,0
1423,10.0.4.102,192.168.1.220,13.105,37.88,36680.65,18.0,2.86,977.2,1,1,0.749,0.253,0
1424,10.0.4.126,192.168.1.118,16.439,52.04,56969.27,14.0,0.18,729.24,2,1,0.776,0.352,0
1425,10.0.4.144,192.168.1.183,3.3039,61.7,33999.19,3.37,5.26,1106.72,2,60,0.748,0.404,2
1426,10.0.3.125,192.168.1.31,10.8289,50.93,34161.04,3.3,5.31,982.6,2,40,0.907,0.303,2
1427,10.0.3.16,192.168.1.6,1.636,46.05,53872.23,25.89,4.21,1058.88,2,0,0.787,0.383,0
1428,10.0.2.223,192.168.1.109,10.5032,683.17,1007074.43,0.74,3.47,891.58,258,3,0.886,0.447,1
1429,10.0.2.219,192.168.1.244,26.0426,50.26,1713519.88,25.29,3.48,1463.85,1,1,0.798,0.427,3
1430,10.0.1.217,192.168.1.139,25.4852,56.81,50534.52,20.14,3.35,1079.22,0,1,0.762,0.321,0
1431,10.0.2.189,192.168.1.135,24.5839,64.05,49612.55,3.32,0.95,965.29,3,66,0.806,0.265,2
1432,10.0.4.237,192.168.1.232,1.199,53.26,55265.59,15.76,4.95,898.7,2,0,0.903,0.307,0
1433,10.0.2.79,192.168.1.153,27.1127,65.09,59717.26,18.51,2.72,803.59,1,1,0.906,0.395,0
1434,10.0.1.118,192.168.1.129,24.2542,64.69,41309.45,11.62,5.69,882.42,1,2,0.909,0.281,0
1435,10.0.4.148,192.168.1.209,11.8969,49.43,52897.44,15.05,4.72,1264.75,2,0,0.801,0.309,0
1436,10.0.2.14,192.168.1.245,21.6379,38.93,48969.41,2.66,2.26,1268.73,3,46,0.712,0.346,2
1437,10.0.1.45,192.168.1.159,12.9274,67.47,57795.64,20.58,5.33,1120.57,1,0,0.87,0.204,0
1438,10.0.1.53,192.168.1.245,13.6428,806.64,777891.38,0.28,7.06,845.71,218,0,0.938,0.824,1
1439,10.0.1.54,192.168.1.230,12.3553,782.74,595678.12,0.92,4.42,1021.2,257,1,0.756,0.678,1
1440,10.0.2.200,192.168.1.143,15.7123,59.99,1999927.04,14.45,3.07,1447.04,4,1,0.906,0.395,3
1441,10.0.1.103,192.168.1.118,9.8815,46.03,44186.94,15.13,8.11,1090.06,2,0,0.808,0.343,0
1442,10.0.1.204,192.168.1.158,21.4501,71.92,31313.31,1.4,0.65,1095.11,1,28,0.78,0.341,2
1443,10.0.2.222,192.168.1.24,13.0667,34.13,791814.06,21.06,7.23,1479.92,1,2,0.828,0.339,3
1444,10.0.4.10,192.168.1.244,20.6318,56.95,50153.53,13.06,3.96,1132.07,2,0,0.701,0.27,0
1445,10.0.1.114,192.168.1.121,25.4657,45.67,1754018.15,20.76,4.22,1463.08,2,3,0.732,0.262,3
1446,10.0.2.205,192.168.1.137,10.8525,822.03,565808.24,0.18,4.21,956.94,332,1,0.89,0.92,1
1447,10.0.1.116,192.168.1.122,12.5817,44.3,1006966.71,17.75,4.04,1462.58,2,1,0.766,0.431,3
1448,10.0.3.37,192.168.1.131,13.1538,50.44,52660.07,14.37,7.42,931.28,6,3,0.879,0.38,0
1449,10.0.3.198,192.168.1.225,5.2996,47.95,59285.99,19.52,4.04,1024.53,4,0,0.841,0.219,0
1450,10.0.3.27,192.168.1.188,13.9662,864.89,527732.45,0.61,2.6,1285.21,341,0,0.924,0.812,1
1451,10.0.3.127,192.168.1.179,28.7559,49.88,1138425.55,23.67,4.12,1462.03,1,1,0.874,0.202,3
1452,10.0.2.169,192.168.1.213,27.9826,47.32,72595.84,3.15,3.26,1235.05,2,67,0.831,0.407,2
1453,10.0.1.96,192.168.1.59,22.416,61.96,63561.58,16.36,4.94,815.02,3,1,0.892,0.383,0
1454,10.0.3.139,192.168.1.99,23.4518,512.49,664874.94,0.93,6.08,1264.77,275,1,0.81,0.913,1
1455,10.0.3.52,192.168.1.94,8.8366,42.08,1179189.5,20.97,5.08,1450.61,3,1,0.813,0.28,3
1456,10.0.1.82,192.168.1.127,7.2487,914.7,1215722.7,0.29,7.57,864.91,243,0,0.702,0.877,1
1457,10.0.4.5,192.168.1.92,18.8861,47.61,60560.01,27.42,6.28,1124.63,3,2,0.937,0.225,0
1458,10.0.2.118,192.168.1.49,12.3713,759.69,588234.26,0.86,6.13,1140.29,142,0,0.812,0.543,1
1459,10.0.4.42,192.168.1.106,22.9423,44.67,30164.24,22.34,3.67,866.4,1,1,0.946,0.41,0
1460,10.0.1.156,192.168.1.190,10.4626,73.35,59993.55,29.79,6.79,977.2,1,0,0.727,0.284,0
1461,10.0.4.56,192.168.1.54,19.6475,56.02,45970.57,20.33,3.26,965.4,0,1,0.9,0.268,0
1462,10.0.4.98,192.168.1.116,3.7146,35.09,45857.63,27.11,4.5,1088.8,1,0,0.933,0.257,0
1463,10.0.2.200,192.168.1.103,18.3858,49.33,55525.23,21.36,4.46,902.55,4,0,0.937,0.308,0
1464,10.0.1.3,192.168.1.2,8.2563,939.38,493378.53,0.91,5.19,1007.25,346,1,0.773,0.589,1
1465,10.0.2.239,192.168.1.181,9.126,40.02,43857.35,22.18,2.61,922.41,2,0,0.712,0.257,0
1466,10.0.4.80,192.168.1.149,3.2225,60.13,52658.76,15.13,8.05,1029.6,3,2,0.833,0.254,0
1467,10.0.2.82,192.168.1.228,19.5861,673.48,535905.21,0.21,4.24,1162.6,360,0,0.859,0.62,1
1468,10.0.1.70,192.168.1.185,16.805,1051.99,860300.0,0.59,6.27,1122.3,233,2,0.897,0.756,1
1469,10.0.3.27,192.168.1.203,23.9636,50.05,46138.58,19.73,5.34,936.4,3,1,0.806,0.356,0
1470,10.0.4.112,192.168.1.195,26.2654,36.23,36202.48,22.31,1.25,1013.91,2,1,0.889,0.331,0
1471,10.0.2.38,192.168.1.213,21.1398,42.09,56319.26,15.96,4.91,771.3,3,2,0.907,0.226,0
1472,10.0.2.108,192.168.1.17,21.3106,43.72,41306.06,22.27,6.8,1037.69,2,1,0.874,0.264,0
1473,10.0.4.155,192.168.1.161,21.4427,49.41,42467.68,3.01,7.92,1174.29,3,25,0.828,0.325,2
1474,10.0.3.41,192.168.1.136,24.9358,49.01,36647.75,1.89,6.18,1043.6,0,36,0.803,0.276,2
1475,10.0.4.240,192.168.1.59,9.7067,548.18,907427.33,0.44,4.83,917.79,375,0,0.748,0.928,1
1476,10.0.2.128,192.168.1.78,11.2878,752.61,474736.36,0.38,2.43,1031.16,191,2,0.7,0.641,1
1477,10.0.3.135,192.168.1.8,18.8779,1030.85,503639.26,0.27,2.04,978.76,122,1,0.865,0.945,1
1478,10.0.4.58,192.168.1.102,21.6081,53.78,50819.05,15.09,9.85,1204.41,4,2,0.817,0.386,0
1479,10.0.2.168,192.168.1.93,29.5163,51.89,44681.56,18.65,7.76,652.88,1,1,0.858,0.395,0
1480,10.0.1.155,192.168.1.52,1.7226,53.42,1145969.72,12.76,6.53,1467.12,0,2,0.769,0.216,3
1481,10.0.4.233,192.168.1.61,26.2503,40.45,31447.49,23.03,9.9,847.71,2,0,0.876,0.363,0
1482,10.0.3.246,192.168.1.29,10.1809,989.31,640068.46,0.52,4.72,796.8,341,2,0.849,0.859,1
1483,10.0.1.220,192.168.1.198,20.048,48.5,47456.1,15.17,6.95,1129.12,0,1,0.732,0.23,0
1484,10.0.4.90,192.168.1.155,17.2864,50.23,58004.52,20.12,3.68,1142.35,2,6,0.736,0.229,0
1485,10.0.1.230,192.168.1.200,13.0969,38.95,56283.78,26.03,3.78,793.75,3,0,0.901,0.406,0
1486,10.0.1.133,192.168.1.243,24.3245,817.96,614125.2,0.31,7.19,1125.98,291,0,0.83,0.684,1
1487,10.0.2.17,192.168.1.3,5.7411,48.56,19468.47,2.33,5.26,1144.17,2,55,0.812,0.371,2
1488,10.0.3.226,192.168.1.56,23.5871,47.86,59798.2,19.64,7.33,1038.41,2,1,0.84,0.244,0
1489,10.0.2.69,192.168.1.137,15.7343,46.92,40176.61,17.12,3.44,1115.19,0,1,0.721,0.376,0
1490,10.0.1.75,192.168.1.172,7.7598,54.47,46714.14,27.94,7.25,1189.79,0,3,0.749,0.282,0
1491,10.0.4.81,192.168.1.57,7.0864,56.77,44191.21,29.61,5.04,765.8,2,1,0.754,0.433,0
1492,10.0.4.235,192.168.1.160,18.0818,47.19,59165.07,24.47,5.25,774.4,4,3,0.865,0.204,0
1493,10.0.4.148,192.168.1.138,25.8797,42.56,64234.38,18.79,0.9,941.58,0,1,0.928,0.276,0
1494,10.0.4.96,192.168.1.95,2.927,1330.58,701739.72,0.4,6.33,1198.1,229,0,0.849,0.951,1
1495,10.0.2.6,192.168.1.179,15.0135,52.02,55118.57,17.22,2.82,1044.0,0,0,0.762,0.446,0
1496,10.0.1.149,192.168.1.86,22.0277,453.61,826963.91,0.47,5.42,1123.48,385,1,0.887,0.475,1
1497,10.0.3.85,192.168.1.244,13.7115,49.7,38636.45,24.36,6.62,1059.97,1,0,0.706,0.416,0
1498,10.0.3.2,192.168.1.227,15.7091,32.91,45732.37,21.56,6.03,1088.35,2,1,0.778,0.409,0
1499,10.0.2.127,192.168.1.155,7.63,53.08,58090.61,21.59,10.77,1187.29,6,4,0.74,0.283,0
1500,10.0.1.54,192.168.1.47,27.2975,57.35,40081.95,24.96,4.17,893.33,3,0,0.786,0.359,0
1501,10.0.1.28,192.168.1.156,17.115,48.77,39702.83,29.53,0.56,1062.81,4,0,0.845,0.299,0
1502,10.0.2.206,192.168.1.104,20.8014,51.23,44698.12,21.71,3.82,1189.9,4,1,0.942,0.264,0
1503,10.0.2.40,192.168.1.187,22.8815,53.24,1921943.91,17.83,4.55,1462.32,1,1,0.929,0.313,3
1504,10.0.4.150,192.168.1.202,18.1601,43.26,899580.49,12.45,8.36,1448.59,1,0,0.875,0.269,3
1505,10.0.3.75,192.168.1.108,18.1295,47.06,51565.2,19.84,4.17,923.87,3,1,0.825,0.356,0
1506,10.0.1.187,192.168.1.105,9.742,54.36,61570.86,1.98,6.96,1247.55,0,37,0.921,0.233,2
1507,10.0.1.56,192.168.1.231,1.9711,39.01,64933.94,13.73,0.83,1318.1,4,1,0.832,0.308,0
1508,10.0.3.67,192.168.1.102,4.4528,49.07,55976.61,27.3,2.84,933.03,3,0,0.871,0.447,0
1509,10.0.2.42,192.168.1.180,10.2865,57.36,52926.91,19.0,7.97,1168.48,0,0,0.706,0.393,0
1510,10.0.2.142,192.168.1.237,24.9044,49.79,59618.39,14.66,7.08,1160.33,1,0,0.86,0.438,0
1511,10.0.2.85,192.168.1.44,6.8739,62.98,62197.27,11.4,4.4,920.87,2,0,0.862,0.256,0
1512,10.0.2.30,192.168.1.37,5.1217,57.79,46702.57,23.93,2.85,1153.06,2,1,0.834,0.429,0
1513,10.0.4.54,192.168.1.66,2.2985,717.23,473474.97,0.49,2.82,1187.36,322,0,0.764,0.637,1
1514,10.0.3.144,192.168.1.65,2.7073,54.3,37650.23,27.77,5.43,1262.98,3,1,0.801,0.208,0
1515,10.0.2.210,192.168.1.148,4.5027,41.79,48446.56,24.39,5.88,843.35,0,1,0.853,0.226,0
1516,10.0.2.46,192.168.1.201,9.926,68.32,1388203.48,19.76,4.67,1476.43,3,0,0.825,0.43,3
1517,10.0.4.49,192.168.1.27,20.7078,31.47,57909.0,22.34,9.22,1077.4,2,1,0.778,0.319,0
1518,10.0.4.185,192.168.1.134,23.3146,763.6,840004.72,0.11,5.75,937.49,156,2,0.874,0.771,1
1519,10.0.1.140,192.168.1.102,18.854,51.68,853789.49,21.4,3.56,1482.77,3,2,0.874,0.405,3
1520,10.0.1.162,192.168.1.212,29.368,66.37,53570.04,2.16,2.41,945.77,2,49,0.784,0.356,2
1521,10.0.2.146,192.168.1.162,16.3365,545.45,941795.18,0.66,5.91,909.89,394,3,0.923,0.621,1
1522,10.0.4.143,192.168.1.142,11.9519,46.19,36565.42,4.07,1.68,941.89,1,28,0.922,0.254,2
1523,10.0.3.216,192.168.1.31,19.1614,30.9,41980.63,22.39,2.36,980.26,1,1,0.795,0.316,0
1524,10.0.1.19,192.168.1.16,7.2585,54.27,39811.53,1.41,5.2,1120.62,3,74,0.839,0.291,2
1525,10.0.1.241,192.168.1.10,19.5443,64.0,61439.26,12.18,2.3,898.27,2,0,0.855,0.433,0
1526,10.0.4.208,192.168.1.53,16.4419,34.56,43929.41,22.88,4.62,1067.78,6,0,0.859,0.383,0
1527,10.0.3.66,192.168.1.53,7.867,49.32,55579.25,10.24,5.4,1253.27,2,4,0.924,0.398,0
1528,10.0.3.127,192.168.1.217,11.4073,48.69,62901.6,26.64,4.61,941.09,2,1,0.769,0.236,0
1529,10.0.2.184,192.168.1.204,5.5598,43.64,478126.3,20.63,4.87,1436.54,1,0,0.809,0.333,3
1530,10.0.1.29,192.168.1.238,22.4602,42.14,50252.46,28.78,3.99,822.85,3,1,0.759,0.361,0
1531,10.0.3.33,192.168.1.179,8.1182,44.99,67249.63,23.29,7.23,829.25,3,1,0.784,0.272,0
1532,10.0.2.33,192.168.1.139,20.7776,47.23,57408.65,15.77,7.05,945.96,1,0,0.748,0.354,0
1533,10.0.2.77,192.168.1.171,5.9682,51.2,48816.12,4.35,6.17,861.49,1,36,0.787,0.346,2
1534,10.0.2.139,192.168.1.26,4.3671,73.04,55390.94,12.03,3.55,906.41,1,2,0.837,0.311,0
1535,10.0.4.61,192.168.1.31,13.6828,420.92,557378.9,0.4,7.09,976.58,240,0,0.805,0.562,1
1536,10.0.1.158,192.168.1.222,14.0227,37.47,46770.56,20.46,5.82,997.48,3,2,0.869,0.235,0
1537,10.0.1.67,192.168.1.245,3.6813,63.66,40577.39,29.36,8.03,1098.69,0,2,0.848,0.425,0
1538,10.0.1.25,192.168.1.198,18.7855,63.27,53855.0,23.69,5.29,934.84,1,1,0.936,0.331,0
1539,10.0.3.212,192.168.1.144,14.7144,53.35,55161.82,21.91,4.35,1186.35,2,2,0.854,0.239,0
1540,10.0.2.231,192.168.1.234,27.542,51.78,53342.35,21.05,5.62,1361.2,1,0,0.831,0.229,0
1541,10.0.2.111,192.168.1.96,24.2315,56.76,47615.61,23.39,3.44,1068.49,1,0,0.877,0.378,0
1542,10.0.4.229,192.168.1.10,18.5715,601.77,439920.33,0.57,1.56,1178.61,347,4,0.92,0.52,1
1543,10.0.1.233,192.168.1.44,4.203,46.51,30020.12,14.58,3.42,1250.56,2,0,0.802,0.242,0
1544,10.0.4.191,192.168.1.213,2.7263,546.32,591118.27,0.92,3.41,1142.45,259,1,0.748,0.499,1
1545,10.0.2.168,192.168.1.156,19.0759,35.83,55581.24,23.81,8.71,1114.05,1,0,0.872,0.413,0
1546,10.0.3.32,192.168.1.206,2.2889,599.49,858763.44,0.65,9.18,1075.87,187,0,0.867,0.913,1
1547,10.0.2.98,192.168.1.56,8.8783,596.34,474346.15,0.75,5.59,684.85,214,1,0.845,0.589,1
1548,10.0.2.81,192.168.1.143,14.6629,53.37,37457.62,28.7,2.93,1005.95,3,2,0.778,0.438,0
1549,10.0.3.47,192.168.1.84,20.455,56.25,1506742.51,11.74,2.31,1473.27,2,3,0.928,0.349,3
1550,10.0.1.32,192.168.1.112,19.9702,44.35,39847.83,26.53,0.08,903.85,2,0,0.867,0.374,0
1551,10.0.3.198,192.168.1.190,6.3993,1256.27,878213.95,0.73,4.93,1181.22,348,2,0.741,0.779,1
1552,10.0.2.43,192.168.1.8,11.65,50.85,52082.31,3.88,5.07,1076.77,3,39,0.72,0.397,2
1553,10.0.3.69,192.168.1.54,22.8012,37.66,49173.04,20.14,1.6,992.2,3,0,0.902,0.426,0
1554,10.0.3.103,192.168.1.232,26.4906,46.71,58028.07,22.14,7.42,853.04,3,2,0.842,0.43,0
1555,10.0.3.110,192.168.1.219,7.0485,51.53,38003.79,15.52,3.54,715.75,1,1,0.726,0.355,0
1556,10.0.1.170,192.168.1.231,22.0787,61.27,64515.02,15.92,5.18,1104.2,2,0,0.773,0.319,0
1557,10.0.2.13,192.168.1.172,20.7825,48.4,44884.67,22.83,3.42,1038.43,3,1,0.823,0.363,0
1558,10.0.4.2,192.168.1.175,27.5442,51.85,46070.93,20.36,1.48,938.84,2,0,0.881,0.259,0
1559,10.0.1.108,192.168.1.63,1.3013,55.32,53693.26,14.99,3.46,837.44,3,3,0.862,0.369,0
1560,10.0.3.58,192.168.1.75,18.166,42.17,49491.2,15.4,1.24,1026.54,4,1,0.897,0.265,0
1561,10.0.2.71,192.168.1.13,14.2498,58.35,59912.83,24.27,5.64,979.75,0,1,0.861,0.267,0
1562,10.0.2.156,192.168.1.84,7.9704,51.73,64708.23,28.68,2.91,1060.14,1,1,0.783,0.397,0
1563,10.0.4.103,192.168.1.44,10.7506,48.68,45397.28,18.49,5.02,1139.25,2,2,0.939,0.304,0
1564,10.0.1.202,192.168.1.94,8.7821,51.75,28976.95,20.7,2.51,974.76,1,1,0.889,0.287,0
1565,10.0.2.67,192.168.1.37,3.7104,63.61,1938256.5,17.43,6.07,1433.38,2,0,0.727,0.21,3
1566,10.0.2.74,192.168.1.73,28.7707,42.86,52973.53,17.34,6.94,766.25,3,0,0.796,0.236,0
1567,10.0.3.37,192.168.1.39,10.6449,56.77,56239.51,1.35,4.58,1137.38,0,79,0.849,0.347,2
1568,10.0.2.175,192.168.1.26,15.9964,1144.91,416115.25,0.2,4.66,868.93,319,0,0.847,0.719,1
1569,10.0.4.85,192.168.1.232,27.6732,46.23,38062.81,28.35,5.87,961.88,0,0,0.936,0.364,0
1570,10.0.3.204,192.168.1.99,23.4152,31.81,50873.46,25.16,6.44,1012.18,2,0,0.779,0.323,0
1571,10.0.3.241,192.168.1.177,11.2409,45.58,51223.09,23.55,3.46,695.83,2,1,0.785,0.257,0
1572,10.0.4.205,192.168.1.54,15.133,43.83,48252.64,21.07,6.09,1015.51,2,1,0.918,0.363,0
1573,10.0.3.25,192.168.1.190,5.3506,67.74,56424.0,11.63,4.09,1163.02,2,1,0.847,0.297,0
1574,10.0.2.129,192.168.1.186,19.9629,699.89,656117.59,0.63,6.54,1001.96,372,1,0.875,0.571,1
1575,10.0.1.233,192.168.1.55,5.6075,32.3,36953.54,21.86,7.13,981.84,0,0,0.852,0.283,0
1576,10.0.1.229,192.168.1.241,10.7586,21.29,45871.21,16.93,2.66,1060.13,3,1,0.908,0.233,0
1577,10.0.4.247,192.168.1.53,23.2614,46.57,37646.37,18.25,9.95,823.47,2,1,0.798,0.385,0
1578,10.0.3.61,192.168.1.106,14.0938,1323.68,1090886.51,0.32,4.85,839.15,164,1,0.843,0.733,1
1579,10.0.4.188,192.168.1.149,2.1562,47.16,41001.65,22.54,7.56,945.2,2,0,0.8,0.225,0
1580,10.0.1.15,192.168.1.241,6.4138,42.32,67437.68,21.23,3.53,928.89,5,2,0.878,0.216,0
1581,10.0.4.136,192.168.1.176,6.6007,613.24,992326.99,0.84,8.56,800.53,326,1,0.856,0.706,1
1582,10.0.1.131,192.168.1.122,19.4558,56.83,37804.42,15.75,5.56,1156.55,3,1,0.861,0.222,0
1583,10.0.2.245,192.168.1.11,20.0139,47.2,59264.48,1.47,5.85,1225.09,0,27,0.924,0.259,2
1584,10.0.3.86,192.168.1.90,24.1114,32.93,77427.97,18.36,7.63,1210.72,2,1,0.727,0.234,0
1585,10.0.4.121,192.168.1.130,25.0301,59.45,60969.19,22.23,2.42,1152.05,1,1,0.858,0.215,0
1586,10.0.2.178,192.168.1.114,16.9582,65.6,58771.35,22.95,3.99,1044.28,1,2,0.777,0.301,0
1587,10.0.2.8,192.168.1.80,19.896,842.35,1250234.52,0.57,7.42,816.5,397,1,0.744,0.619,1
1588,10.0.3.168,192.168.1.238,10.0833,46.19,47071.39,23.69,0.59,1025.4,4,1,0.751,0.336,0
1589,10.0.1.179,192.168.1.17,22.0298,43.03,48609.59,22.31,6.35,1157.47,0,1,0.871,0.353,0
1590,10.0.3.155,192.168.1.95,13.4864,59.01,43858.68,11.5,-0.76,868.74,3,0,0.753,0.288,0
1591,10.0.4.63,192.168.1.43,17.1757,63.76,62972.24,13.22,1.65,1043.83,1,2,0.714,0.295,0
1592,10.0.3.240,192.168.1.20,29.9254,36.53,45595.8,13.33,6.34,483.76,2,2,0.745,0.27,0
1593,10.0.2.184,192.168.1.29,8.821,38.32,71132.07,15.37,7.87,1104.09,2,1,0.939,0.302,0
1594,10.0.4.183,192.168.1.84,17.1649,52.21,59149.51,18.88,6.31,1153.41,2,0,0.945,0.211,0
1595,10.0.3.65,192.168.1.78,18.6481,63.42,45061.37,16.48,2.13,1049.67,3,1,0.906,0.425,0
1596,10.0.3.237,192.168.1.114,19.5547,44.9,31013.79,23.73,4.58,1064.62,2,1,0.755,0.392,0
1597,10.0.1.118,192.168.1.24,26.2304,35.24,54886.63,23.68,6.15,1053.51,2,1,0.847,0.349,0
1598,10.0.3.179,192.168.1.7,17.6256,559.69,540807.86,0.68,3.47,1142.13,342,0,0.721,0.588,1
1599,10.0.1.54,192.168.1.88,17.0416,63.16,67137.67,17.42,4.28,748.42,2,2,0.774,0.31,0
1600,10.0.3.106,192.168.1.174,1.3998,971.28,437319.55,0.99,5.39,1238.15,354,0,0.862,0.552,1
1601,10.0.1.67,192.168.1.51,19.714,46.16,48244.04,29.06,4.21,986.29,2,1,0.769,0.215,0
1602,10.0.2.49,192.168.1.229,25.3153,51.46,36101.85,10.91,8.46,1237.97,2,1,0.737,0.206,0
1603,10.0.2.83,192.168.1.179,4.1526,43.96,60189.32,14.88,3.85,1382.64,2,0,0.924,0.35,0
1604,10.0.3.32,192.168.1.81,21.8967,44.65,62232.09,18.62,7.85,1002.9,4,3,0.854,0.346,0
1605,10.0.4.111,192.168.1.236,3.0212,49.71,66808.2,27.59,4.86,1135.34,0,0,0.702,0.394,0
1606,10.0.4.87,192.168.1.141,13.9374,47.66,41695.48,20.01,4.53,1026.33,1,1,0.944,0.23,0
1607,10.0.1.194,192.168.1.218,6.4474,61.73,69536.57,21.41,9.25,981.97,1,2,0.812,0.359,0
1608,10.0.4.182,192.168.1.196,3.1488,59.87,48100.89,9.65,4.89,850.21,4,1,0.816,0.371,0
1609,10.0.2.205,192.168.1.242,23.6218,28.05,41069.43,29.36,3.79,832.03,2,0,0.773,0.371,0
1610,10.0.3.101,192.168.1.156,6.0161,39.78,41773.07,28.1,4.32,1319.35,2,0,0.866,0.383,0
1611,10.0.3.70,192.168.1.216,20.1738,1098.53,886754.45,0.37,1.85,1185.93,215,1,0.94,0.646,1
1612,10.0.3.10,192.168.1.200,5.6224,45.84,29900.71,2.39,4.75,959.15,2,46,0.916,0.342,2
1613,10.0.2.249,192.168.1.217,13.3376,561.31,784947.13,0.12,2.62,1071.81,120,0,0.886,0.582,1
1614,10.0.2.45,192.168.1.211,28.2192,41.1,42870.82,22.18,6.88,926.98,4,1,0.945,0.238,0
1615,10.0.4.28,192.168.1.172,21.1035,55.44,33243.94,23.84,4.21,880.77,2,0,0.816,0.409,0
1616,10.0.3.100,192.168.1.125,18.0915,462.42,549668.61,0.15,4.94,1175.64,147,1,0.8,0.512,1
1617,10.0.1.126,192.168.1.81,4.5479,37.71,44020.93,19.62,7.89,1012.91,3,1,0.791,0.232,0
1618,10.0.3.219,192.168.1.59,21.4911,60.11,56176.86,17.46,2.83,1017.43,2,0,0.808,0.44,0
1619,10.0.4.178,192.168.1.172,22.5465,39.4,34600.87,17.67,2.19,661.56,4,2,0.825,0.212,0
1620,10.0.4.115,192.168.1.6,18.0355,50.89,55479.03,20.32,2.54,927.45,1,0,0.886,0.348,0
1621,10.0.4.14,192.168.1.41,4.3944,457.9,450530.67,0.12,3.54,1262.88,230,2,0.942,0.904,1
1622,10.0.3.145,192.168.1.53,22.1479,1024.56,583730.13,0.11,0.15,1212.3,118,1,0.836,0.488,1
1623,10.0.4.220,192.168.1.237,19.0308,25.0,50512.44,19.25,4.73,996.43,1,1,0.79,0.323,0
1624,10.0.3.185,192.168.1.217,7.1178,53.38,57880.33,4.04,3.58,1034.8,1,45,0.786,0.336,2
1625,10.0.1.97,192.168.1.223,20.1452,54.15,1656136.3,28.01,2.09,1453.86,2,1,0.935,0.445,3
1626,10.0.4.124,192.168.1.81,18.4244,873.03,943184.09,0.96,3.5,1098.85,399,0,0.863,0.847,1
1627,10.0.2.208,192.168.1.140,13.3909,52.52,45844.52,18.62,5.92,935.18,1,0,0.861,0.233,0
1628,10.0.2.171,192.168.1.116,26.9024,51.22,71910.26,2.64,8.36,968.07,5,40,0.896,0.213,2
1629,10.0.1.147,192.168.1.70,14.7195,45.29,903567.67,14.0,4.44,1424.86,4,1,0.858,0.242,3
1630,10.0.3.140,192.168.1.217,16.6919,60.62,51078.08,19.5,3.8,880.96,2,1,0.866,0.392,0
1631,10.0.2.213,192.168.1.193,14.6923,817.39,520041.5,0.75,3.74,1131.9,342,2,0.798,0.822,1
1632,10.0.3.198,192.168.1.230,20.548,1127.49,433788.07,0.25,5.74,859.96,136,2,0.715,0.871,1
1633,10.0.3.63,192.168.1.50,10.273,58.31,46437.88,13.39,3.09,810.27,1,1,0.82,0.386,0
1634,10.0.1.38,192.168.1.89,4.32,62.28,39585.97,25.69,5.24,916.62,4,0,0.913,0.22,0
1635,10.0.3.88,192.168.1.131,29.4287,42.32,56992.68,20.44,6.1,1155.37,1,1,0.9,0.39,0
1636,10.0.1.149,192.168.1.169,27.0076,827.47,559481.63,0.74,4.08,1173.54,265,0,0.802,0.719,1
1637,10.0.3.68,192.168.1.163,9.6726,49.8,34088.3,21.88,5.04,1106.17,0,0,0.882,0.203,0
1638,10.0.2.101,192.168.1.178,29.664,56.64,50050.5,17.04,6.82,812.75,2,1,0.855,0.431,0
1639,10.0.3.187,192.168.1.125,24.7442,35.8,59372.06,17.88,3.84,1063.53,1,0,0.719,0.414,0
1640,10.0.1.222,192.168.1.38,25.6898,55.46,47863.95,29.57,9.54,821.53,2,1,0.75,0.418,0
1641,10.0.4.248,192.168.1.131,17.6931,62.77,37341.79,10.68,3.72,1131.88,5,1,0.739,0.272,0
1642,10.0.2.140,192.168.1.124,2.6336,45.77,36550.4,17.75,5.54,979.87,1,0,0.925,0.205,0
